MRP,SP,cat_url,description,img_url,product_url,title,
220,204.6,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillete Mach3 Start Cartridges are engineered for a closer shave without all the redness. It has DuraComfort provides long-lasting comfort and feature advanced skin guards that prepare your hair to be cut while the gel strip helps to protect against redness. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491468312/gillete-mach3-start-cartridges-2-pcs-0-20200707.jpg,https://www.jiomart.com/p/groceries/gillete-mach3-start-cartridges-2-pcs/491468312,https://www.jiomart.com/p/groceries/gillete-mach3-start-cartridges-2-pcs/491468312,Gillete Mach3 Start Cartridges 2 pcs
199,99.5,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Supermax Classic Shaving Foam is enriched with anÂ exclusive triple action formula of Tea Tree, Vitamin E and Aloe Vera that naturally exfoliates and reduces skin irritation, heals cuts and moisturizes your skin. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491187125/supermax-shaving-foam-400ml-classic-0-20200518.jpg,https://www.jiomart.com/p/groceries/supermax-classic-shaving-foam-400-ml/491187125,https://www.jiomart.com/p/groceries/supermax-classic-shaving-foam-400-ml/491187125,Supermax Classic Shaving Foam 400 ml
290,269.7,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillette Mach3 Turbo 3 Blades Manual Shaving Razor delivers a close shave, without causing redness. It features three dura-comfort blades and a lubrication strip that glides to help you protect the skin from irritation and to shave your facial hair with ease. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491179961/gillette-mach3-turbo-manual-shaving-razor-3-blades-0-20201015.jpg,https://www.jiomart.com/p/groceries/gillette-mach3-turbo-manual-shaving-razor-3-blades/491179961,https://www.jiomart.com/p/groceries/gillette-mach3-turbo-manual-shaving-razor-3-blades/491179961,Gillette Mach3 Turbo Manual Shaving Razor 3 Blades
54,49,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"The Gillette Shaving Brush has long bristles that generate extra lather, making it easy to shave. The contoured handle of the brush ensures an easy and comfortable grip. Now have smooth and easy shaving experience using this brush. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490008610/gillette-shaving-brush-0-20200707.jpg,https://www.jiomart.com/p/groceries/gillette-shaving-brush/490008610,https://www.jiomart.com/p/groceries/gillette-shaving-brush/490008610,Gillette Shaving Brush
169,129,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillette Mach3 Start Manual Razor features 3 stronger-than-steel blades that stay sharper, longer and a pivoting head that transfers the pressure of your hand away from the blades for better skin comfort. Open architecture allows easy rinsing, and 5 soft microfins create a smooth surface for a comfortable shave. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491468315/gillette-mach3-start-manual-razor-1-pc-0-20200919.jpg,https://www.jiomart.com/p/groceries/gillette-mach3-start-manual-razor-1-pc/491468315,https://www.jiomart.com/p/groceries/gillette-mach3-start-manual-razor-1-pc/491468315,Gillette Mach3 Start Manual Razor 1 pc
85,79.05,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillette Series Sensitive Skin Shave Gel is lightly scented and contains Aloe with effective lubricants. It has the triple protection formula which protects your skin against nicks, redness and tightness so that you get an incredibly smooth shave. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490008274/gillette-series-sensitive-skin-shave-gel-60-g-0-20200707.jpg,https://www.jiomart.com/p/groceries/gillette-series-sensitive-skin-shave-gel-60-g/490008274,https://www.jiomart.com/p/groceries/gillette-series-sensitive-skin-shave-gel-60-g/490008274,Gillette Series Sensitive Skin Shave Gel 60 g
85,79.05,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillette Series Moisturizing Shave Gel features Glycerin plus high-grade emollients and lubricants that gives you a comfortable and moisturized shaving experience. The triple-protection formula helps you protect the skin against nicks, redness and tightness, making it the right shaving product. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490008273/gillette-series-moisturizing-shave-gel-60-g-0-20200919.jpg,https://www.jiomart.com/p/groceries/gillette-series-moisturizing-shave-gel-60-g/490008273,https://www.jiomart.com/p/groceries/gillette-series-moisturizing-shave-gel-60-g/490008273,Gillette Series Moisturizing Shave Gel 60 g
360,334.8,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"It's time to upgrade your shaving experience with Gillette Mach3 Turbo Shaving 3 Blades Cartridge that delivers a closer shave without causing irritation. This has turbo cutting blades that give you an easy, superior and comfortable shaving with less tug and pull. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491179962/gillette-mach3-turbo-shaving-3-blades-cartridge-2-pcs-0-20201015.jpg,https://www.jiomart.com/p/groceries/gillette-mach3-turbo-shaving-3-blades-cartridge-2-pcs/491179962,https://www.jiomart.com/p/groceries/gillette-mach3-turbo-shaving-3-blades-cartridge-2-pcs/491179962,Gillette Mach3 Turbo Shaving 3 Blades Cartridge 2 pcs
190,175,https://www.jiomart.com/c/groceries/personal-care/deo-fragrances/172,"Say goodbye to bad body odour with Yardley English Lavender Refreshing Body Spray, a fragrance for women who want an instant kick of freshness with effective anti-perspiring protection. It is infused with an aroma that can enchant you, giving you freshness for the whole day. Feel refreshed and energized all day with this body spray. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490871561/yardley-english-lavender-refreshing-body-spray-150-ml-0-20200518.jpg,https://www.jiomart.com/p/groceries/yardley-english-lavender-refreshing-body-spray-for-women-150-ml/490871561,https://www.jiomart.com/p/groceries/yardley-english-lavender-refreshing-body-spray-for-women-150-ml/490871561,Yardley English Lavender Refreshing Body Spray for Women 150 ml
190,175,https://www.jiomart.com/c/groceries/personal-care/deo-fragrances/172,"Say goodbye to bad body odour with Yardley English Rose Refreshing Body Spray, a fragrance for women who want an instant kick of freshness with effective anti-perspiring protection. It is infused with an aroma that can enchant you, giving you freshness for the whole day. Feel refreshed and energized all day with this body spray. So what are you waiting for? Buy the product online at the best rate, right here! ",https://www.jiomart.com/images/product/420x420/490959097/yardley-english-rose-refreshing-body-spray-150-ml-0-20200518.jpg,https://www.jiomart.com/p/groceries/yardley-london-english-rose-refreshing-body-spray-for-women-150-ml/490959097,https://www.jiomart.com/p/groceries/yardley-london-english-rose-refreshing-body-spray-for-women-150-ml/490959097,Yardley London English Rose Refreshing Body Spray for Women 150 ml
199,169.15,https://www.jiomart.com/c/groceries/personal-care/deo-fragrances/172,"Nivea Pearl & Beauty Deodorant for Women offers effective protection and a gentle fragrance with precious Pearl extracts leaving your underarms feeling soft, smooth and beautiful. It also protects you for 48 hours from sweat and body odour and gives your underarms a comfortable, soft and velvety finish. So what are you waiting for? Buy this product at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490680390/nivea-pearl-beauty-deodorant-150-ml-0-20200518.jpg,https://www.jiomart.com/p/groceries/nivea-pearl-beauty-deodorant-for-women-150-ml/490680390,https://www.jiomart.com/p/groceries/nivea-pearl-beauty-deodorant-for-women-150-ml/490680390,Nivea Pearl & Beauty Deodorant for Women 150 ml
199,179.1,https://www.jiomart.com/c/groceries/personal-care/deo-fragrances/172,"Nivea Men Fresh Active Original Deodorant keeps you feeling fresh, all day long. Designed with a special formula & enriched with Ocean Extracts, this deodorant not only appeals to the senses, but also keeps body odour in check for all your daily rigorous tasks. So what are you waiting for? Buy the product at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490052704/nivea-men-fresh-active-original-deodorant-150-ml-0-20200919.jpg,https://www.jiomart.com/p/groceries/nivea-men-fresh-active-original-deodorant-150-ml/490052704,https://www.jiomart.com/p/groceries/nivea-men-fresh-active-original-deodorant-150-ml/490052704,Nivea Men Fresh Active Original Deodorant 150 ml
185,172.05,https://www.jiomart.com/c/groceries/personal-care/deo-fragrances/172,"Say goodbye to bad body odour with Nivea Fresh Natural Roll-On Deodorant, a roll on deo for women who want an instant kick of freshness with effective anti-perspiring protection. It is infused with an aroma that can enchant you, giving you freshness for the whole day. Feel refreshed and energized all day with this roll on deodorant. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491249261/nivea-fresh-natural-deodorant-roll-on-50-ml-0-20200518.jpg,https://www.jiomart.com/p/groceries/nivea-fresh-natural-roll-on-deodorant-for-women-50-ml/491249261,https://www.jiomart.com/p/groceries/nivea-fresh-natural-roll-on-deodorant-for-women-50-ml/491249261,Nivea Fresh Natural Roll-On Deodorant for Women 50 ml
199,149,https://www.jiomart.com/c/groceries/personal-care/deo-fragrances/172,"Nivea Protect & Care Anti-Perspirant Deodorant for Women is strong on sweat yet soft on the skin. It protects you for 48 hours against sweat and body odour, without irritation. With gentle care and the unique scent of Nivea Creme, it leaves your underarms feeling soft, smooth and fresh. So what are you waiting for? Buy this product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491278206/nivea-protect-care-deodorant-150-ml-0-20200518.jpg,https://www.jiomart.com/p/groceries/nivea-protect-care-anti-perspirant-deodorant-for-women-150-ml/491278206,https://www.jiomart.com/p/groceries/nivea-protect-care-anti-perspirant-deodorant-for-women-150-ml/491278206,Nivea Protect & Care Anti-Perspirant Deodorant for Women 150 ml
230,160,https://www.jiomart.com/c/groceries/personal-care/deo-fragrances/172,"Fogg Marco Fragrance Body Spray for Men lifts your mood and keeps you fresh all day. This body spray protects you from sweat and odour throughout the day whereas the enticing fragrance keeps you fresh all the time. So what are you waiting for? Buy this product at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491228117/fogg-marco-fragrance-body-spray-for-men-150-ml-0-20201014.jpg,https://www.jiomart.com/p/groceries/fogg-marco-fragrance-body-spray-for-men-150-ml/491228117,https://www.jiomart.com/p/groceries/fogg-marco-fragrance-body-spray-for-men-150-ml/491228117,Fogg Marco Fragrance Body Spray for Men 150 ml
210,165,https://www.jiomart.com/c/groceries/personal-care/deo-fragrances/172,"Nivea Men Cool Kick Deodorant gives instant freshness, even after a long journey or a workout. Enriched with a cool care formula, this deodorant gives long-lasting feeling of freshness. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490052705/nivea-men-cool-kick-deodorant-150-ml-0-20200518.jpg,https://www.jiomart.com/p/groceries/nivea-men-cool-kick-deodorant-150-ml/490052705,https://www.jiomart.com/p/groceries/nivea-men-cool-kick-deodorant-150-ml/490052705,Nivea Men Cool Kick Deodorant 150 ml
230,160,https://www.jiomart.com/c/groceries/personal-care/deo-fragrances/172,"Fogg Napoleon Fragrance Body Spray lifts your mood and keeps you fresh all day. This body spray protects you from sweat and odour throughout the day whereas the enticing fragrance keeps you fresh all the time. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491228118/fogg-napoleon-fragrance-body-spray-for-men-150-ml-0-20201014.jpg,https://www.jiomart.com/p/groceries/fogg-napoleon-fragrance-body-spray-for-men-150-ml/491228118,https://www.jiomart.com/p/groceries/fogg-napoleon-fragrance-body-spray-for-men-150-ml/491228118,Fogg Napoleon Fragrance Body Spray for Men 150 ml
299,278.07,https://www.jiomart.com/c/groceries/personal-care/deo-fragrances/172,"Say goodbye to bad body odour with Park Avenue Signature Collection Neo Perfume Spray, a fragrance for men who want an instant kick of freshness with effective anti-perspiring protection. It is infused with an aroma that can enchant you, giving you freshness for the whole day. Feel refreshed and energized all day long with this perfume spray. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491378641/park-avenue-signature-collection-neo-perfume-spray-220-ml-0-20200518.jpg,https://www.jiomart.com/p/groceries/park-avenue-signature-collection-neo-perfume-spray-for-men-235-ml/491378641,https://www.jiomart.com/p/groceries/park-avenue-signature-collection-neo-perfume-spray-for-men-235-ml/491378641,Park Avenue Signature Collection Neo Perfume Spray for Men 235 ml
